env,seed,lam,delta_exact,delta_learned,eps_score,delta_M,exact_decision,learned_decision,preserved
Env2_Sokoban,2,0.528,-0.22360084800000005,-0.20259899909710766,0.02100184890289239,-0.22360084800000005,safe,safe,True
Env2_Sokoban,2,0.529,-0.22413228900000007,-0.20310716729121747,0.021025121708782596,-0.22413228900000007,safe,safe,True
Env2_Sokoban,2,0.53,-0.2246637300000001,-0.2036153354853273,0.021048394514672802,-0.2246637300000001,safe,safe,True
Env2_Sokoban,2,0.531,-0.22519517100000006,-0.2041235036794371,0.021071667320562953,-0.22519517100000006,safe,safe,True
Env2_Sokoban,2,0.532,-0.22572661200000008,-0.20463167187354686,0.021094940126453215,-0.22572661200000008,safe,safe,True
Env2_Sokoban,2,0.533,-0.2262580530000001,-0.20513984006765668,0.021118212932343422,-0.2262580530000001,safe,safe,True
Env2_Sokoban,2,0.534,-0.22678949400000006,-0.2056480082617665,0.021141485738233573,-0.22678949400000006,safe,safe,True
Env2_Sokoban,2,0.535,-0.22732093500000009,-0.20615617645587625,0.021164758544123835,-0.22732093500000009,safe,safe,True
Env2_Sokoban,2,0.536,-0.22785237600000005,-0.20666434464998606,0.021188031350013986,-0.22785237600000005,safe,safe,True
Env2_Sokoban,2,0.537,-0.22838381700000007,-0.20717251284409588,0.021211304155904193,-0.22838381700000007,safe,safe,True
Env2_Sokoban,2,0.538,-0.2289152580000001,-0.20768068103820564,0.021234576961794455,-0.2289152580000001,safe,safe,True
Env2_Sokoban,2,0.539,-0.22944669900000006,-0.20818884923231545,0.021257849767684606,-0.22944669900000006,safe,safe,True
Env2_Sokoban,2,0.54,-0.22997814000000008,-0.20869701742642527,0.021281122573574812,-0.22997814000000008,safe,safe,True
Env2_Sokoban,2,0.541,-0.2305095810000001,-0.20920518562053508,0.02130439537946502,-0.2305095810000001,safe,safe,True
Env2_Sokoban,2,0.542,-0.23104102200000007,-0.20971335381464484,0.021327668185355225,-0.23104102200000007,safe,safe,True
Env2_Sokoban,2,0.543,-0.2315724630000001,-0.21022152200875466,0.021350940991245432,-0.2315724630000001,safe,safe,True
Env2_Sokoban,2,0.544,-0.23210390400000006,-0.21072969020286447,0.021374213797135583,-0.23210390400000006,safe,safe,True
Env2_Sokoban,2,0.545,-0.23263534500000008,-0.21123785839697423,0.021397486603025845,-0.23263534500000008,safe,safe,True
Env2_Sokoban,2,0.546,-0.2331667860000001,-0.21174602659108405,0.02142075940891605,-0.2331667860000001,safe,safe,True
Env2_Sokoban,2,0.547,-0.23369822700000006,-0.21225419478519386,0.021444032214806202,-0.23369822700000006,safe,safe,True
Env2_Sokoban,2,0.548,-0.23422966800000009,-0.21276236297930362,0.021467305020696464,-0.23422966800000009,safe,safe,True
Env2_Sokoban,2,0.549,-0.2347611090000001,-0.21327053117341344,0.02149057782658667,-0.2347611090000001,safe,safe,True
Env2_Sokoban,2,0.55,-0.23529255000000007,-0.21377869936752325,0.021513850632476822,-0.23529255000000007,safe,safe,True
Env2_Sokoban,2,0.551,-0.2358239910000001,-0.21428686756163307,0.02153712343836703,-0.2358239910000001,safe,safe,True
Env2_Sokoban,2,0.552,-0.23635543200000006,-0.21479503575574282,0.021560396244257235,-0.23635543200000006,safe,safe,True
Env2_Sokoban,2,0.553,-0.23688687300000008,-0.21530320394985264,0.02158366905014744,-0.23688687300000008,safe,safe,True
Env2_Sokoban,2,0.554,-0.2374183140000001,-0.21581137214396245,0.021606941856037648,-0.2374183140000001,safe,safe,True
Env2_Sokoban,2,0.555,-0.23794975500000007,-0.2163195403380722,0.021630214661927855,-0.23794975500000007,safe,safe,True
Env2_Sokoban,2,0.556,-0.2384811960000001,-0.21682770853218203,0.02165348746781806,-0.2384811960000001,safe,safe,True
Env2_Sokoban,2,0.557,-0.2390126370000001,-0.21733587672629184,0.021676760273708268,-0.2390126370000001,safe,safe,True
Env2_Sokoban,2,0.558,-0.23954407800000008,-0.2178440449204016,0.021700033079598474,-0.23954407800000008,safe,safe,True
Env2_Sokoban,2,0.559,-0.2400755190000001,-0.21835221311451142,0.02172330588548868,-0.2400755190000001,safe,safe,True
Env2_Sokoban,2,0.56,-0.24060696000000006,-0.21886038130862123,0.02174657869137883,-0.24060696000000006,safe,safe,True
Env2_Sokoban,2,0.561,-0.24113840100000009,-0.219368549502731,0.021769851497269094,-0.24113840100000009,safe,safe,True
Env2_Sokoban,2,0.562,-0.2416698420000001,-0.2198767176968408,0.0217931243031593,-0.2416698420000001,safe,safe,True
Env2_Sokoban,2,0.563,-0.24220128300000002,-0.22038488589095057,0.02181639710904945,-0.24220128300000002,safe,safe,True
Env2_Sokoban,2,0.564,-0.24273272400000004,-0.22089305408506038,0.021839669914939658,-0.24273272400000004,safe,safe,True
Env2_Sokoban,2,0.565,-0.24326416500000006,-0.22140122227917014,0.02186294272082992,-0.24326416500000006,safe,safe,True
Env2_Sokoban,2,0.566,-0.24379560600000003,-0.22190939047327995,0.02188621552672007,-0.24379560600000003,safe,safe,True
Env2_Sokoban,2,0.567,-0.24432704700000005,-0.22241755866738977,0.021909488332610277,-0.24432704700000005,safe,safe,True
Env2_Sokoban,2,0.568,-0.244858488,-0.22292572686149953,0.021932761138500484,-0.244858488,safe,safe,True
Env2_Sokoban,2,0.569,-0.24538992900000003,-0.22343389505560934,0.02195603394439069,-0.24538992900000003,safe,safe,True
Env2_Sokoban,2,0.57,-0.24592137000000006,-0.22394206324971916,0.021979306750280897,-0.24592137000000006,safe,safe,True
Env2_Sokoban,2,0.571,-0.24645281100000002,-0.22445023144382892,0.022002579556171104,-0.24645281100000002,safe,safe,True
Env2_Sokoban,2,0.572,-0.24698425200000004,-0.22495839963793873,0.02202585236206131,-0.24698425200000004,safe,safe,True
Env2_Sokoban,2,0.573,-0.24751569300000006,-0.22546656783204855,0.022049125167951517,-0.24751569300000006,safe,safe,True
Env2_Sokoban,2,0.574,-0.24804713400000003,-0.2259747360261583,0.022072397973841723,-0.24804713400000003,safe,safe,True
Env2_Sokoban,2,0.575,-0.24857857500000005,-0.22648290422026812,0.02209567077973193,-0.24857857500000005,safe,safe,True
Env2_Sokoban,2,0.576,-0.24911001600000002,-0.22699107241437794,0.02211894358562208,-0.24911001600000002,safe,safe,True
Env2_Sokoban,2,0.577,-0.24964145700000004,-0.22749924060848775,0.022142216391512287,-0.24964145700000004,safe,safe,True
Env2_Sokoban,2,0.578,-0.2501728980000001,-0.2280074088025975,0.022165489197402577,-0.2501728980000001,safe,safe,True
Env2_Sokoban,2,0.579,-0.250704339,-0.22851557699670733,0.022188762003292672,-0.250704339,safe,safe,True
Env2_Sokoban,2,0.58,-0.25123578,-0.22902374519081714,0.02221203480918288,-0.25123578,safe,safe,True
Env2_Sokoban,2,0.581,-0.25176722100000004,-0.2295319133849269,0.02223530761507314,-0.25176722100000004,safe,safe,True
Env2_Sokoban,2,0.582,-0.25229866200000006,-0.23004008157903671,0.022258580420963348,-0.25229866200000006,safe,safe,True
Env2_Sokoban,2,0.583,-0.2528301030000001,-0.23054824977314653,0.022281853226853554,-0.2528301030000001,safe,safe,True
Env2_Sokoban,2,0.584,-0.253361544,-0.2310564179672563,0.022305126032743705,-0.253361544,safe,safe,True
Env2_Sokoban,2,0.585,-0.253892985,-0.2315645861613661,0.02232839883863391,-0.253892985,safe,safe,True
Env2_Sokoban,2,0.586,-0.25442442600000004,-0.23207275435547592,0.022351671644524118,-0.25442442600000004,safe,safe,True
Env2_Sokoban,2,0.587,-0.25495586700000006,-0.23258092254958573,0.022374944450414325,-0.25495586700000006,safe,safe,True
Env2_Sokoban,2,0.588,-0.2554873080000001,-0.2330890907436955,0.022398217256304587,-0.2554873080000001,safe,safe,True
Env2_Sokoban,2,0.589,-0.2560187490000001,-0.2335972589378053,0.022421490062194793,-0.2560187490000001,safe,safe,True
Env2_Sokoban,2,0.59,-0.25655019,-0.23410542713191512,0.02244476286808489,-0.25655019,safe,safe,True
Env2_Sokoban,2,0.591,-0.25708163100000003,-0.23461359532602488,0.02246803567397515,-0.25708163100000003,safe,safe,True
Env2_Sokoban,2,0.592,-0.25761307200000005,-0.2351217635201347,0.022491308479865357,-0.25761307200000005,safe,safe,True
Env2_Sokoban,2,0.593,-0.2581445130000001,-0.2356299317142445,0.022514581285755564,-0.2581445130000001,safe,safe,True
Env2_Sokoban,2,0.594,-0.2586759540000001,-0.23613809990835427,0.022537854091645826,-0.2586759540000001,safe,safe,True
Env2_Sokoban,2,0.595,-0.259207395,-0.23664626810246409,0.02256112689753592,-0.259207395,safe,safe,True
Env2_Sokoban,2,0.596,-0.25973883600000003,-0.2371544362965739,0.022584399703426128,-0.25973883600000003,safe,safe,True
Env2_Sokoban,2,0.597,-0.26027027700000005,-0.23766260449068372,0.022607672509316334,-0.26027027700000005,safe,safe,True
Env2_Sokoban,2,0.598,-0.26080171800000007,-0.23817077268479347,0.022630945315206596,-0.26080171800000007,safe,safe,True
Env2_Sokoban,2,0.599,-0.2613331590000001,-0.2386789408789033,0.022654218121096803,-0.2613331590000001,safe,safe,True
Env2_Sokoban,2,0.6,-0.2618646,-0.2391871090730131,0.0226774909269869,-0.2618646,safe,safe,True
Env2_Sokoban,2,0.601,-0.262396041,-0.23969527726712286,0.02270076373287716,-0.262396041,safe,safe,True
Env2_Sokoban,2,0.602,-0.26292748200000005,-0.24020344546123268,0.022724036538767367,-0.26292748200000005,safe,safe,True
Env2_Sokoban,2,0.603,-0.26345892300000007,-0.2407116136553425,0.022747309344657574,-0.26345892300000007,safe,safe,True
Env2_Sokoban,2,0.604,-0.2639903640000001,-0.24121978184945225,0.022770582150547836,-0.2639903640000001,safe,safe,True
Env2_Sokoban,2,0.605,-0.2645218050000001,-0.24172795004356207,0.022793854956438042,-0.2645218050000001,safe,safe,True
Env2_Sokoban,2,0.606,-0.265053246,-0.24223611823767188,0.022817127762328138,-0.265053246,safe,safe,True
Env2_Sokoban,2,0.607,-0.26558468700000004,-0.24274428643178164,0.0228404005682184,-0.26558468700000004,safe,safe,True
Env2_Sokoban,2,0.608,-0.26611612800000006,-0.24325245462589146,0.022863673374108606,-0.26611612800000006,safe,safe,True
Env2_Sokoban,2,0.609,-0.2666475690000001,-0.24376062282000127,0.022886946179998813,-0.2666475690000001,safe,safe,True
Env2_Sokoban,2,0.61,-0.2671790100000001,-0.2442687910141111,0.02291021898588902,-0.2671790100000001,safe,safe,True
Env2_Sokoban,2,0.611,-0.267710451,-0.24477695920822085,0.02293349179177917,-0.267710451,safe,safe,True
Env2_Sokoban,2,0.612,-0.26824189200000004,-0.24528512740233066,0.022956764597669377,-0.26824189200000004,safe,safe,True
Env2_Sokoban,2,0.613,-0.26877333300000006,-0.24579329559644048,0.022980037403559583,-0.26877333300000006,safe,safe,True
Env2_Sokoban,2,0.614,-0.2693047740000001,-0.24630146379055023,0.023003310209449845,-0.2693047740000001,safe,safe,True
Env2_Sokoban,2,0.615,-0.2698362150000001,-0.24680963198466005,0.023026583015340052,-0.2698362150000001,safe,safe,True
Env2_Sokoban,2,0.616,-0.270367656,-0.24731780017876986,0.023049855821230147,-0.270367656,safe,safe,True
Env2_Sokoban,2,0.617,-0.27089909700000003,-0.24782596837287962,0.02307312862712041,-0.27089909700000003,safe,safe,True
Env2_Sokoban,2,0.618,-0.27143053800000005,-0.24833413656698944,0.023096401433010616,-0.27143053800000005,safe,safe,True
Env2_Sokoban,2,0.619,-0.2719619790000001,-0.24884230476109925,0.023119674238900823,-0.2719619790000001,safe,safe,True
Env2_Sokoban,2,0.62,-0.2724934200000001,-0.24935047295520907,0.02314294704479103,-0.2724934200000001,safe,safe,True
Env2_Sokoban,2,0.621,-0.2730248610000001,-0.24985864114931883,0.02316621985068129,-0.2730248610000001,safe,safe,True
Env2_Sokoban,2,0.622,-0.27355630200000003,-0.25036680934342864,0.023189492656571387,-0.27355630200000003,safe,safe,True
Env2_Sokoban,2,0.623,-0.27408774300000005,-0.25087497753753846,0.023212765462461593,-0.27408774300000005,safe,safe,True
Env2_Sokoban,2,0.624,-0.27461918400000007,-0.2513831457316482,0.023236038268351855,-0.27461918400000007,safe,safe,True
Env2_Sokoban,2,0.625,-0.2751506250000001,-0.25189131392575803,0.02325931107424206,-0.2751506250000001,safe,safe,True
Env2_Sokoban,2,0.626,-0.2756820660000001,-0.25239948211986785,0.023282583880132268,-0.2756820660000001,safe,safe,True
Env2_Sokoban,2,0.627,-0.276213507,-0.2529076503139776,0.02330585668602242,-0.276213507,safe,safe,True
Env2_Sokoban,2,0.628,-0.27674494800000005,-0.2534158185080874,0.023329129491912626,-0.27674494800000005,safe,safe,True
Env2_Sokoban,2,0.629,-0.27727638900000007,-0.25392398670219724,0.023352402297802832,-0.27727638900000007,safe,safe,True
Env2_Sokoban,2,0.63,-0.2778078300000001,-0.254432154896307,0.023375675103693094,-0.2778078300000001,safe,safe,True
Env2_Sokoban,2,0.631,-0.2783392710000001,-0.2549403230904168,0.0233989479095833,-0.2783392710000001,safe,safe,True
Env2_Sokoban,2,0.632,-0.278870712,-0.2554484912845266,0.023422220715473396,-0.278870712,safe,safe,True
Env2_Sokoban,2,0.633,-0.27940215300000004,-0.25595665947863644,0.023445493521363603,-0.27940215300000004,safe,safe,True
Env2_Sokoban,2,0.634,-0.27993359400000006,-0.2564648276727462,0.023468766327253865,-0.27993359400000006,safe,safe,True
Env2_Sokoban,2,0.635,-0.2804650350000001,-0.256972995866856,0.02349203913314407,-0.2804650350000001,safe,safe,True
Env2_Sokoban,2,0.636,-0.2809964760000001,-0.25748116406096583,0.023515311939034278,-0.2809964760000001,safe,safe,True
Env2_Sokoban,2,0.637,-0.281527917,-0.2579893322550756,0.02353858474492443,-0.281527917,safe,safe,True
Env2_Sokoban,2,0.638,-0.28205935800000004,-0.2584975004491854,0.023561857550814636,-0.28205935800000004,safe,safe,True
Env2_Sokoban,2,0.639,-0.28259079900000006,-0.2590056686432952,0.023585130356704842,-0.28259079900000006,safe,safe,True
Env2_Sokoban,2,0.64,-0.2831222400000001,-0.259513836837405,0.023608403162595104,-0.2831222400000001,safe,safe,True
Env2_Sokoban,2,0.641,-0.2836536810000001,-0.2600220050315148,0.02363167596848531,-0.2836536810000001,safe,safe,True
Env2_Sokoban,2,0.642,-0.2841851220000001,-0.2605301732256246,0.023654948774375517,-0.2841851220000001,safe,safe,True
Env2_Sokoban,2,0.643,-0.28471656300000003,-0.2610383414197344,0.023678221580265613,-0.28471656300000003,safe,safe,True
Env2_Sokoban,2,0.644,-0.28524800400000005,-0.2615465096138442,0.023701494386155875,-0.28524800400000005,safe,safe,True
Env2_Sokoban,2,0.645,-0.2857794450000001,-0.262054677807954,0.02372476719204608,-0.2857794450000001,safe,safe,True
Env2_Sokoban,2,0.646,-0.2863108860000001,-0.2625628460020638,0.023748039997936288,-0.2863108860000001,safe,safe,True
Env2_Sokoban,2,0.647,-0.2868423270000001,-0.26307101419617357,0.02377131280382655,-0.2868423270000001,safe,safe,True
Env2_Sokoban,2,0.648,-0.28737376800000003,-0.2635791823902834,0.023794585609716645,-0.28737376800000003,safe,safe,True
Env2_Sokoban,2,0.649,-0.28790520900000005,-0.2640873505843932,0.023817858415606852,-0.28790520900000005,safe,safe,True
Env2_Sokoban,2,0.65,-0.28843665000000007,-0.26459551877850296,0.023841131221497114,-0.28843665000000007,safe,safe,True
Env2_Sokoban,2,0.651,-0.2889680910000001,-0.2651036869726128,0.02386440402738732,-0.2889680910000001,safe,safe,True
Env2_Sokoban,2,0.652,-0.2894995320000001,-0.2656118551667226,0.023887676833277527,-0.2894995320000001,safe,safe,True
Env2_Sokoban,2,0.653,-0.290030973,-0.26612002336083235,0.023910949639167678,-0.290030973,safe,safe,True
Env2_Sokoban,2,0.654,-0.29056241400000005,-0.26662819155494216,0.023934222445057884,-0.29056241400000005,safe,safe,True
Env2_Sokoban,2,0.655,-0.29109385500000007,-0.267136359749052,0.02395749525094809,-0.29109385500000007,safe,safe,True
Env2_Sokoban,2,0.656,-0.2916252960000001,-0.2676445279431618,0.023980768056838297,-0.2916252960000001,safe,safe,True
Env2_Sokoban,2,0.657,-0.2921567370000001,-0.26815269613727155,0.02400404086272856,-0.2921567370000001,safe,safe,True
Env2_Sokoban,2,0.658,-0.29268817800000013,-0.26866086433138137,0.024027313668618766,-0.29268817800000013,safe,safe,True
Env2_Sokoban,2,0.659,-0.29321961900000004,-0.2691690325254912,0.02405058647450886,-0.29321961900000004,safe,safe,True
Env2_Sokoban,2,0.66,-0.29375106000000006,-0.26967720071960094,0.024073859280399124,-0.29375106000000006,safe,safe,True
Env2_Sokoban,2,0.661,-0.2942825010000001,-0.27018536891371076,0.02409713208628933,-0.2942825010000001,safe,safe,True
Env2_Sokoban,2,0.662,-0.2948139420000001,-0.27069353710782057,0.024120404892179537,-0.2948139420000001,safe,safe,True
Env2_Sokoban,2,0.663,-0.29534538300000013,-0.27120170530193033,0.0241436776980698,-0.29534538300000013,safe,safe,True
Env2_Sokoban,2,0.664,-0.29587682400000004,-0.27170987349604014,0.024166950503959894,-0.29587682400000004,safe,safe,True
Env2_Sokoban,2,0.665,-0.29640826500000006,-0.27221804169014996,0.0241902233098501,-0.29640826500000006,safe,safe,True
Env2_Sokoban,2,0.666,-0.2969397060000001,-0.2727262098842598,0.024213496115740307,-0.2969397060000001,safe,safe,True
Env2_Sokoban,2,0.667,-0.2974711470000001,-0.27323437807836953,0.02423676892163057,-0.2974711470000001,safe,safe,True
Env2_Sokoban,2,0.668,-0.2980025880000001,-0.27374254627247935,0.024260041727520776,-0.2980025880000001,safe,safe,True
Env2_Sokoban,2,0.669,-0.29853402900000003,-0.27425071446658916,0.02428331453341087,-0.29853402900000003,safe,safe,True
Env2_Sokoban,2,0.67,-0.29906547000000006,-0.2747588826606989,0.024306587339301133,-0.29906547000000006,safe,safe,True
Env2_Sokoban,2,0.671,-0.2995969110000001,-0.27526705085480874,0.02432986014519134,-0.2995969110000001,safe,safe,True
Env2_Sokoban,2,0.672,-0.3001283520000001,-0.27577521904891855,0.024353132951081546,-0.3001283520000001,safe,safe,True
Env2_Sokoban,2,0.673,-0.3006597930000001,-0.2762833872430283,0.02437640575697181,-0.3006597930000001,safe,safe,True
Env2_Sokoban,2,0.674,-0.30119123400000014,-0.2767915554371381,0.024399678562862015,-0.30119123400000014,safe,safe,True
Env2_Sokoban,2,0.675,-0.30172267500000005,-0.27729972363124794,0.02442295136875211,-0.30172267500000005,safe,safe,True
Env2_Sokoban,2,0.676,-0.3022541160000001,-0.27780789182535776,0.024446224174642317,-0.3022541160000001,safe,safe,True
Env2_Sokoban,2,0.677,-0.3027855570000001,-0.2783160600194675,0.02446949698053258,-0.3027855570000001,safe,safe,True
Env2_Sokoban,2,0.678,-0.3033169980000001,-0.27882422821357733,0.024492769786422786,-0.3033169980000001,safe,safe,True
Env2_Sokoban,2,0.679,-0.30384843900000014,-0.27933239640768714,0.024516042592312992,-0.30384843900000014,safe,safe,True
Env2_Sokoban,2,0.68,-0.30437988000000005,-0.2798405646017969,0.024539315398203143,-0.30437988000000005,safe,safe,True
Env2_Sokoban,2,0.681,-0.30491132100000007,-0.2803487327959067,0.02456258820409335,-0.30491132100000007,safe,safe,True
Env2_Sokoban,2,0.682,-0.3054427620000001,-0.28085690099001653,0.024585861009983556,-0.3054427620000001,safe,safe,True
Env2_Sokoban,2,0.683,-0.3059742030000001,-0.2813650691841263,0.024609133815873818,-0.3059742030000001,safe,safe,True
Env2_Sokoban,2,0.684,-0.30650564400000013,-0.2818732373782361,0.024632406621764025,-0.30650564400000013,safe,safe,True
