seed,lam,delta_exact,delta_learned,eps_score,delta_M,exact_decision,learned_decision,score_error,exact_margin,within_margin,preserved
0,0.143,-0.025996063000000014,-0.028337079814957256,-0.002341016814957242,-0.025996063000000014,safe,safe,0.002341016814957242,0.025996063000000014,True,True
0,0.144,-0.026527504000000007,-0.028867391232717615,-0.002339887232717608,-0.026527504000000007,safe,safe,0.002339887232717608,0.026527504000000007,True,True
0,0.145,-0.027058945000000015,-0.02939770265047796,-0.002338757650477946,-0.027058945000000015,safe,safe,0.002338757650477946,0.027058945000000015,True,True
0,0.146,-0.02759038600000001,-0.02992801406823832,-0.002337628068238312,-0.02759038600000001,safe,safe,0.002337628068238312,0.02759038600000001,True,True
0,0.147,-0.028121827000000016,-0.030458325485998666,-0.0023364984859986504,-0.028121827000000016,safe,safe,0.0023364984859986504,0.028121827000000016,True,True
0,0.148,-0.02865326800000001,-0.030988636903759026,-0.0023353689037590164,-0.02865326800000001,safe,safe,0.0023353689037590164,0.02865326800000001,True,True
0,0.149,-0.029184709000000017,-0.03151894832151937,-0.0023342393215193546,-0.029184709000000017,safe,safe,0.0023342393215193546,0.029184709000000017,True,True
0,0.15,-0.02971615000000001,-0.03204925973927973,-0.0023331097392797207,-0.02971615000000001,safe,safe,0.0023331097392797207,0.02971615000000001,True,True
0,0.151,-0.030247591000000018,-0.03257957115704009,-0.0023319801570400728,-0.030247591000000018,safe,safe,0.0023319801570400728,0.030247591000000018,True,True
0,0.152,-0.03077903200000001,-0.03310988257480044,-0.002330850574800425,-0.03077903200000001,safe,safe,0.002330850574800425,0.03077903200000001,True,True
0,0.153,-0.03131047300000002,-0.033640193992560796,-0.002329720992560777,-0.03131047300000002,safe,safe,0.002329720992560777,0.03131047300000002,True,True
0,0.154,-0.03184191400000001,-0.03417050541032114,-0.002328591410321129,-0.03184191400000001,safe,safe,0.002328591410321129,0.03184191400000001,True,True
0,0.155,-0.03237335500000002,-0.0347008168280815,-0.0023274618280814813,-0.03237335500000002,safe,safe,0.0023274618280814813,0.03237335500000002,True,True
0,0.156,-0.032904796000000014,-0.03523112824584185,-0.0023263322458418334,-0.032904796000000014,safe,safe,0.0023263322458418334,0.032904796000000014,True,True
0,0.157,-0.03343623700000002,-0.03576143966360221,-0.0023252026636021855,-0.03343623700000002,safe,safe,0.0023252026636021855,0.03343623700000002,True,True
0,0.158,-0.033967678000000015,-0.03629175108136255,-0.0023240730813625377,-0.033967678000000015,safe,safe,0.0023240730813625377,0.033967678000000015,True,True
0,0.159,-0.03449911900000002,-0.03682206249912291,-0.0023229434991228898,-0.03449911900000002,safe,safe,0.0023229434991228898,0.03449911900000002,True,True
0,0.16,-0.035030560000000016,-0.03735237391688326,-0.002321813916883242,-0.035030560000000016,safe,safe,0.002321813916883242,0.035030560000000016,True,True
0,0.161,-0.035562001000000024,-0.03788268533464362,-0.002320684334643594,-0.035562001000000024,safe,safe,0.002320684334643594,0.035562001000000024,True,True
0,0.162,-0.03609344200000002,-0.03841299675240396,-0.002319554752403946,-0.03609344200000002,safe,safe,0.002319554752403946,0.03609344200000002,True,True
0,0.163,-0.036624883000000025,-0.03894330817016432,-0.0023184251701642983,-0.036624883000000025,safe,safe,0.0023184251701642983,0.036624883000000025,True,True
0,0.164,-0.03715632400000002,-0.03947361958792467,-0.0023172955879246504,-0.03715632400000002,safe,safe,0.0023172955879246504,0.03715632400000002,True,True
0,0.165,-0.037687765000000026,-0.04000393100568503,-0.0023161660056850025,-0.037687765000000026,safe,safe,0.0023161660056850025,0.037687765000000026,True,True
0,0.166,-0.03821920600000002,-0.040534242423445374,-0.0023150364234453547,-0.03821920600000002,safe,safe,0.0023150364234453547,0.03821920600000002,True,True
0,0.167,-0.03875064700000003,-0.041064553841205734,-0.0023139068412057068,-0.03875064700000003,safe,safe,0.0023139068412057068,0.03875064700000003,True,True
0,0.168,-0.03928208800000002,-0.04159486525896608,-0.002312777258966059,-0.03928208800000002,safe,safe,0.002312777258966059,0.03928208800000002,True,True
0,0.169,-0.03981352900000003,-0.04212517667672644,-0.002311647676726411,-0.03981352900000003,safe,safe,0.002311647676726411,0.03981352900000003,True,True
0,0.17,-0.04034497000000002,-0.042655488094486785,-0.002310518094486763,-0.04034497000000002,safe,safe,0.002310518094486763,0.04034497000000002,True,True
0,0.171,-0.04087641100000003,-0.043185799512247144,-0.0023093885122471153,-0.04087641100000003,safe,safe,0.0023093885122471153,0.04087641100000003,True,True
0,0.172,-0.04140785200000001,-0.043716110930007476,-0.0023082589300074674,-0.04140785200000001,safe,safe,0.0023082589300074674,0.04140785200000001,True,True
0,0.173,-0.041939293000000016,-0.044246422347767836,-0.0023071293477678195,-0.041939293000000016,safe,safe,0.0023071293477678195,0.041939293000000016,True,True
0,0.174,-0.04247073400000001,-0.04477673376552818,-0.0023059997655281717,-0.04247073400000001,safe,safe,0.0023059997655281717,0.04247073400000001,True,True
